GeneID	entrezID	ensemblID	Chrom	Start	End	Biotype
SNHG12	85028	ENSG00000197989	1	28905050	28909495	snoRNA
SNORD99	692212	ENSG00000221539	1	28905261	28905334	snoRNA
TAF12	6883	ENSG00000120656	1	28915835	28969597	protein_coding
RAB42	115273	ENSG00000188060	1	28918712	28921955	protein_coding
RNU11	26824	ENSG00000270103	1	28975112	28975245	lincRNA
GMEB1	10691	ENSG00000162419	1	28995244	29045865	protein_coding
YTHDF2	51441	ENSG00000198492	1	29063133	29096287	protein_coding
OPRD1	4985	ENSG00000116329	1	29138654	29190208	protein_coding
EPB41	2035	ENSG00000159023	1	29213603	29446553	protein_coding
TMEM200B	399474	ENSG00000253304	1	29445940	29450447	protein_coding
SRSF4	6429	ENSG00000116350	1	29474255	29508499	protein_coding
MECR	51102	ENSG00000116353	1	29519385	29557454	protein_coding
PTPRU	10076	ENSG00000060656	1	29563028	29653325	protein_coding
MATN1	4146	ENSG00000162510	1	31184124	31196434	protein_coding
LAPTM5	7805	ENSG00000162511	1	31205316	31230667	protein_coding
MIR4420	100616164	ENSG00000264773	1	31212003	31212079	miRNA
SDC3	9672	ENSG00000162512	1	31342314	31381608	protein_coding
PUM1	9698	ENSG00000134644	1	31404353	31538838	protein_coding
SNORD103A	692234	ENSG00000200154	1	31408535	31408620	snoRNA
SNORD103B	692235	ENSG00000202107	1	31421964	31422049	snoRNA
NKAIN1	79570	ENSG00000084628	1	31652592	31712401	protein_coding
SNRNP40	9410	ENSG00000060688	1	31732417	31769662	protein_coding
ZCCHC17	51538	ENSG00000121766	1	31769842	31837783	protein_coding
FABP3	2170	ENSG00000121769	1	31838472	31849697	protein_coding
SERINC2	347735	ENSG00000168528	1	31882412	31907525	protein_coding
TINAGL1	64129	ENSG00000142910	1	32042116	32053288	protein_coding
HCRTR1	3061	ENSG00000121764	1	32083287	32098119	protein_coding
PEF1	553115	ENSG00000162517	1	32095463	32110497	protein_coding
COL16A1	1307	ENSG00000084636	1	32117848	32169920	protein_coding
MIR4254	100423028	ENSG00000266580	1	32224261	32224336	miRNA
SPOCD1	90853	ENSG00000134668	1	32256023	32281652	protein_coding
PTP4A2	8073	ENSG00000184007	1	32372022	32410457	protein_coding
KHDRBS1	10657	ENSG00000121774	1	32479430	32526451	protein_coding
TMEM39B	55116	ENSG00000121775	1	32537632	32568467	protein_coding
MIR5585	100847018	ENSG00000266203	1	32552550	32552608	miRNA
KPNA6	23633	ENSG00000025800	1	32573639	32642169	protein_coding
TXLNA	200081	ENSG00000084652	1	32645287	32663886	protein_coding
CCDC28B	79140	ENSG00000160050	1	32665987	32670988	protein_coding
IQCC	55721	ENSG00000160051	1	32671236	32674288	protein_coding
DCDC2B	149069	ENSG00000222046	1	32674695	32681797	protein_coding
TMEM234	56063	ENSG00000160055	1	32680073	32687972	protein_coding
EIF3I	8668	ENSG00000084623	1	32687529	32697205	protein_coding
FAM167B	84734	ENSG00000183615	1	32712834	32714457	protein_coding
LCK	3932	ENSG00000182866	1	32716840	32751766	protein_coding
HDAC1	3065	ENSG00000116478	1	32757687	32799236	protein_coding
MARCKSL1	65108	ENSG00000175130	1	32799433	32801980	protein_coding
TSSK3	81629	ENSG00000162526	1	32817122	32829913	protein_coding
FAM229A	100128071	ENSG00000225828	1	32826871	32829879	protein_coding
BSDC1	55108	ENSG00000160058	1	32830704	32860332	protein_coding
ZBTB8B	728116	ENSG00000273274	1	32930670	32962287	protein_coding
ZBTB8A	653121	ENSG00000160062	1	33005028	33071540	protein_coding
ZBTB8OS	339487	ENSG00000176261	1	33065773	33116504	protein_coding
RBBP4	5928	ENSG00000162521	1	33116743	33151812	protein_coding
SYNC	81493	ENSG00000162520	1	33145507	33169197	protein_coding
KIAA1522	57648	ENSG00000162522	1	33207486	33240571	protein_coding
YARS	8565	ENSG00000134684	1	33240840	33283754	protein_coding
S100PBP	64766	ENSG00000116497	1	33282368	33324476	protein_coding
FNDC5	252995	ENSG00000160097	1	33327869	33338083	protein_coding
HPCA	3208	ENSG00000121905	1	33351595	33364042	protein_coding
TMEM54	113452	ENSG00000121900	1	33360195	33367039	protein_coding
RNF19B	127544	ENSG00000116514	1	33402046	33430286	protein_coding
AK2	204	ENSG00000004455	1	33473585	33546597	protein_coding
TRIM62	55223	ENSG00000116525	1	33611003	33647660	protein_coding
ZNF362	149076	ENSG00000160094	1	33722146	33766320	protein_coding
A3GALT2	127550	ENSG00000184389	1	33772367	33786699	protein_coding
PHC2	1912	ENSG00000134686	1	33789224	33896653	protein_coding
MIR3605	100500853	ENSG00000266239	1	33797994	33798093	miRNA
ZSCAN20	7579	ENSG00000121903	1	33938246	33962107	protein_coding
CSMD2	114784	ENSG00000121904	1	33979609	34631443	protein_coding
HMGB4	127540	ENSG00000176256	1	34326076	34330392	protein_coding
C1orf94	84970	ENSG00000142698	1	34632484	34684732	protein_coding
MIR552	693137	ENSG00000207941	1	35135200	35135295	miRNA
SMIM12	113444	ENSG00000163866	1	35178338	35325417	protein_coding
GJB5	2709	ENSG00000189280	1	35220648	35224113	protein_coding
GJB4	127534	ENSG00000189433	1	35225342	35229325	protein_coding
GJB3	2707	ENSG00000188910	1	35246790	35251970	protein_coding
GJA4	2701	ENSG00000187513	1	35258599	35261348	protein_coding
DLGAP3	58512	ENSG00000116544	1	35331037	35395186	protein_coding
ZMYM6	9204	ENSG00000163867	1	35449523	35497569	protein_coding
ZMYM1	79830	ENSG00000197056	1	35525387	35581460	protein_coding
SFPQ	6421	ENSG00000116560	1	35641979	35658749	protein_coding
ZMYM4	9202	ENSG00000146463	1	35734568	35887659	protein_coding
KIAA0319L	79932	ENSG00000142687	1	35899091	36023551	protein_coding
NCDN	23154	ENSG00000020129	1	36023074	36032875	protein_coding
TFAP2E	339488	ENSG00000116819	1	36038971	36060929	protein_coding
PSMB2	5690	ENSG00000126067	1	36067185	36107445	protein_coding
C1orf216	127703	ENSG00000142686	1	36179476	36185073	protein_coding
CLSPN	63967	ENSG00000092853	1	36185819	36235568	protein_coding
AGO4	192670	ENSG00000134698	1	36273773	36323491	protein_coding
AGO1	26523	ENSG00000092847	1	36335409	36395211	protein_coding
AGO3	192669	ENSG00000126070	1	36396319	36538101	protein_coding
TEKT2	27285	ENSG00000092850	1	36549676	36553876	protein_coding
ADPRHL2	54936	ENSG00000116863	1	36554476	36559533	protein_coding
COL8A2	1296	ENSG00000171812	1	36560837	36590821	protein_coding
TRAPPC3	27095	ENSG00000054116	1	36602173	36615098	protein_coding
MAP7D1	55700	ENSG00000116871	1	36621180	36646450	protein_coding
THRAP3	9967	ENSG00000054118	1	36690017	36770958	protein_coding
SH3D21	79729	ENSG00000214193	1	36771988	36790484	protein_coding
EVA1B	55194	ENSG00000142694	1	36787632	36789755	protein_coding
STK40	83931	ENSG00000196182	1	36805225	36851497	protein_coding
LSM10	84967	ENSG00000181817	1	36856839	36863493	protein_coding
OSCP1	127700	ENSG00000116885	1	36881428	36916086	protein_coding
MRPS15	64960	ENSG00000116898	1	36921319	36930038	protein_coding
CSF3R	1441	ENSG00000119535	1	36931644	36948879	protein_coding
GRIK3	2899	ENSG00000163873	1	37261128	37499730	protein_coding
MIR4255	100422898	ENSG00000264698	1	37627164	37627235	miRNA
ZC3H12A	80149	ENSG00000163874	1	37940153	37949980	protein_coding
MEAF6	64769	ENSG00000163875	1	37958176	37980375	protein_coding
MIR5581	100847010	ENSG00000263675	1	37966536	37966595	miRNA
SNIP1	79753	ENSG00000163877	1	38000050	38019903	protein_coding
DNALI1	7802	ENSG00000163879	1	38022520	38032458	protein_coding
GNL2	29889	ENSG00000134697	1	38032417	38061536	protein_coding
RSPO1	284654	ENSG00000169218	1	38076951	38100595	protein_coding
C1orf109	54955	ENSG00000116922	1	38147242	38157914	protein_coding
CDCA8	55143	ENSG00000134690	1	38158090	38175391	protein_coding
EPHA10	284656	ENSG00000183317	1	38179552	38230805	protein_coding
MANEAL	149175	ENSG00000185090	1	38259474	38266809	protein_coding
YRDC	79693	ENSG00000196449	1	38268616	38273857	protein_coding
C1orf122	127687	ENSG00000197982	1	38272651	38275126	protein_coding
MTF1	4520	ENSG00000188786	1	38275239	38325292	protein_coding
INPP5B	3633	ENSG00000204084	1	38326369	38412729	protein_coding
SF3A3	10946	ENSG00000183431	1	38422647	38456593	protein_coding
FHL3	2275	ENSG00000183386	1	38462442	38471278	protein_coding
POU3F1	5453	ENSG00000185668	1	38509523	38512450	protein_coding
MIR3659	100500801	ENSG00000265596	1	38554903	38555001	miRNA
RRAGC	64121	ENSG00000116954	1	39303870	39325495	protein_coding
MYCBP	26292	ENSG00000214114	1	39328636	39347289	protein_coding
GJA9	81025	ENSG00000131233	1	39330175	39347289	protein_coding
RHBDL2	54933	ENSG00000158315	1	39351479	39407471	protein_coding
AKIRIN1	79647	ENSG00000174574	1	39456895	39471731	protein_coding
NDUFS5	4725	ENSG00000168653	1	39491990	39500308	protein_coding
MACF1	23499	ENSG00000127603	1	39546988	39952849	protein_coding
KIAA0754	643314	ENSG00000255103	1	39876151	39882154	protein_coding
BMP8A	353500	ENSG00000183682	1	39957318	39991607	protein_coding
PABPC4	8761	ENSG00000090621	1	40026488	40042462	protein_coding
SNORA55	677834	ENSG00000201457	1	40033046	40033180	snoRNA
HEYL	26508	ENSG00000163909	1	40089825	40105617	protein_coding
NT5C1A	84618	ENSG00000116981	1	40124793	40137710	protein_coding
HPCAL4	51440	ENSG00000116983	1	40144320	40157361	protein_coding
PPIE	10450	ENSG00000084072	1	40157854	40229586	protein_coding
BMP8B	656	ENSG00000116985	1	40222854	40254533	protein_coding
OXCT2	64064	ENSG00000198754	1	40235195	40237020	protein_coding
TRIT1	54802	ENSG00000043514	1	40306723	40349183	protein_coding
MYCL	4610	ENSG00000116990	1	40361098	40367928	protein_coding
MFSD2A	84879	ENSG00000168389	1	40420802	40435638	protein_coding
CAP1	10487	ENSG00000131236	1	40505905	40538321	protein_coding
PPT1	5538	ENSG00000131238	1	40538379	40563375	protein_coding
RLF	6018	ENSG00000117000	1	40627045	40706593	protein_coding
TMCO2	127391	ENSG00000188800	1	40711619	40717363	protein_coding
ZMPSTE24	10269	ENSG00000084073	1	40723779	40759856	protein_coding
COL9A2	1298	ENSG00000049089	1	40766159	40783488	protein_coding
SMAP2	64744	ENSG00000084070	1	40810522	40888998	protein_coding
ZFP69B	65243	ENSG00000187801	1	40915774	40929390	protein_coding
ZFP69	339559	ENSG00000187815	1	40942887	40962015	protein_coding
EXO5	64789	ENSG00000164002	1	40974413	40982228	protein_coding
ZNF684	127396	ENSG00000117010	1	40997233	41013841	protein_coding
RIMS3	9783	ENSG00000117016	1	41086351	41131329	protein_coding
NFYC	4802	ENSG00000066136	1	41157320	41237275	protein_coding
MIR30E	407034	ENSG00000198974	1	41220027	41220118	miRNA
MIR30C1	407031	ENSG00000207962	1	41222956	41223044	miRNA
KCNQ4	9132	ENSG00000117013	1	41249684	41306124	protein_coding
CITED4	163732	ENSG00000179862	1	41326729	41328018	protein_coding
CTPS1	1503	ENSG00000171793	1	41445007	41478235	protein_coding
SLFNL1	200172	ENSG00000171790	1	41481269	41488909	protein_coding
SCMH1	22955	ENSG00000010803	1	41492872	41707826	protein_coding
FOXO6	100132074	ENSG00000204060	1	41827594	41849262	protein_coding
EDN2	1907	ENSG00000127129	1	41944446	41950344	protein_coding
HIVEP3	59269	ENSG00000127124	1	41972036	42501596	protein_coding
GUCA2B	2981	ENSG00000044012	1	42619092	42621495	protein_coding
GUCA2A	2980	ENSG00000197273	1	42628362	42630389	protein_coding
FOXJ3	22887	ENSG00000198815	1	42642210	42801548	protein_coding
RIMKLA	284716	ENSG00000177181	1	42846466	42888249	protein_coding
ZMYND12	84217	ENSG00000066185	1	42896000	42921938	protein_coding
PPCS	79717	ENSG00000127125	1	42921788	42939056	protein_coding
CCDC30	728621	ENSG00000186409	1	42929001	43120335	protein_coding
PPIH	10465	ENSG00000171960	1	43124096	43142429	protein_coding
YBX1	4904	ENSG00000065978	1	43148098	43168020	protein_coding
CLDN19	149461	ENSG00000164007	1	43198764	43205925	protein_coding
C1orf50	79078	ENSG00000164008	1	43232940	43263968	protein_coding
ERMAP	114625	ENSG00000164010	1	43282795	43310660	protein_coding
ZNF691	51058	ENSG00000164011	1	43312280	43318148	protein_coding
SLC2A1	6513	ENSG00000117394	1	43391052	43424530	protein_coding
SLC2A1-AS1	440584	ENSG00000227533	1	43424720	43449029	lincRNA
FAM183A	440585	ENSG00000186973	1	43610824	43622067	protein_coding
EBNA1BP2	10969	ENSG00000117395	1	43629846	43736607	protein_coding
TMEM125	128218	ENSG00000179178	1	43735665	43739673	protein_coding
C1orf210	149466	ENSG00000253313	1	43747554	43751288	protein_coding
TIE1	7075	ENSG00000066056	1	43766664	43788779	protein_coding
MPL	4352	ENSG00000117400	1	43803478	43818443	protein_coding
CDC20	991	ENSG00000117399	1	43824626	43828874	protein_coding
ELOVL1	64834	ENSG00000066322	1	43829068	43833696	protein_coding
MED8	112950	ENSG00000159479	1	43849588	43855479	protein_coding
SZT2	23334	ENSG00000198198	1	43855553	43918321	protein_coding
HYI	81888	ENSG00000178922	1	43916824	43919660	protein_coding
PTPRF	5792	ENSG00000142949	1	43990858	44089343	protein_coding
KDM4A	9682	ENSG00000066135	1	44115829	44171186	protein_coding
ST3GAL3	6487	ENSG00000126091	1	44171495	44396831	protein_coding
ARTN	9048	ENSG00000117407	1	44398992	44402913	protein_coding
IPO13	9670	ENSG00000117408	1	44412611	44433694	protein_coding
DPH2	1802	ENSG00000132768	1	44435672	44439041	protein_coding
ATP6V0B	533	ENSG00000117410	1	44440159	44443967	protein_coding
B4GALT2	8704	ENSG00000117411	1	44444615	44456840	protein_coding
CCDC24	149473	ENSG00000159214	1	44457031	44462200	protein_coding
SLC6A9	6536	ENSG00000196517	1	44457172	44497139	protein_coding
KLF17	128209	ENSG00000171872	1	44584522	44600812	protein_coding
DMAP1	55929	ENSG00000178028	1	44679127	44686353	protein_coding
ERI3	79033	ENSG00000117419	1	44686742	44820932	protein_coding
RNF220	55182	ENSG00000187147	1	44870866	45117396	protein_coding
MIR5584	100847089	ENSG00000263381	1	45011165	45011224	miRNA
TMEM53	79639	ENSG00000126106	1	45100910	45140227	protein_coding
RNU5F-1	26828	ENSG00000199377	1	45187458	45187574	snRNA
RNU5D-1	26830	ENSG00000200169	1	45196727	45196842	snRNA
KIF2C	11004	ENSG00000142945	1	45205490	45233439	protein_coding
RPS8	6202	ENSG00000142937	1	45240923	45244451	protein_coding
SNORD55	26811	ENSG00000264294	1	45241536	45241615	snoRNA
SNORD46	94161	ENSG00000200913	1	45242162	45242265	snoRNA
SNORD38A	94162	ENSG00000202031	1	45243515	45243584	snoRNA
BEST4	266675	ENSG00000142959	1	45249257	45253377	protein_coding
PLK3	1263	ENSG00000173846	1	45265897	45271662	protein_coding
TCTEX1D4	343521	ENSG00000188396	1	45271585	45272957	protein_coding
BTBD19	149478	ENSG00000222009	1	45274154	45281257	protein_coding
PTCH2	8643	ENSG00000117425	1	45285516	45308735	protein_coding
EIF2B3	8891	ENSG00000070785	1	45316450	45452282	protein_coding
HECTD3	79654	ENSG00000126107	1	45468212	45477001	protein_coding
UROD	7389	ENSG00000126088	1	45477819	45481247	protein_coding
ZSWIM5	57643	ENSG00000162415	1	45482071	45771881	protein_coding
HPDL	84842	ENSG00000186603	1	45792545	45794347	protein_coding
MUTYH	4595	ENSG00000132781	1	45794835	45806142	protein_coding
TOE1	114034	ENSG00000132773	1	45805342	45809647	protein_coding
TESK2	10420	ENSG00000070759	1	45809555	45956872	protein_coding
MMACHC	25974	ENSG00000132763	1	45965725	45976739	protein_coding
PRDX1	5052	ENSG00000117450	1	45976708	45988719	protein_coding
AKR1A1	10327	ENSG00000117448	1	46016215	46035721	protein_coding
NASP	4678	ENSG00000132780	1	46049518	46084566	protein_coding
CCDC17	149483	ENSG00000159588	1	46085716	46089729	protein_coding
GPBP1L1	60313	ENSG00000159592	1	46092976	46153785	protein_coding
TMEM69	51249	ENSG00000159596	1	46152886	46160115	protein_coding
IPP	3652	ENSG00000197429	1	46159996	46216322	protein_coding
MAST2	23139	ENSG00000086015	1	46252659	46501796	protein_coding
PIK3R3	8503	ENSG00000117461	1	46505812	46642160	protein_coding
TSPAN1	10103	ENSG00000117472	1	46640745	46651630	protein_coding
POMGNT1	55624	ENSG00000085998	1	46654354	46685977	protein_coding
LURAP1	541468	ENSG00000171357	1	46669006	46686933	protein_coding
RAD54L	8438	ENSG00000085999	1	46713360	46744145	protein_coding
LRRC41	10489	ENSG00000132128	1	46726868	46769280	protein_coding
UQCRH	7388	ENSG00000173660	1	46769303	46782448	protein_coding
NSUN4	387338	ENSG00000117481	1	46805849	46830824	protein_coding
FAAH	2166	ENSG00000117480	1	46859937	46879520	protein_coding
DMBX1	127343	ENSG00000197587	1	46972668	46979898	protein_coding
KNCN	148930	ENSG00000162456	1	47011316	47017199	protein_coding
MKNK1	8569	ENSG00000079277	1	47023090	47082515	protein_coding
MOB3C	148932	ENSG00000142961	1	47073387	47082563	protein_coding
ATPAF1	64756	ENSG00000123472	1	47098409	47139539	protein_coding
EFCAB14	9813	ENSG00000159658	1	47124366	47184824	protein_coding
TEX38	374973	ENSG00000186118	1	47134527	47139266	protein_coding
CYP4B1	1580	ENSG00000142973	1	47223510	47285085	protein_coding
CYP4A11	1579	ENSG00000187048	1	47394849	47407156	protein_coding
CYP4X1	260293	ENSG00000186377	1	47427036	47516423	protein_coding
CYP4Z1	199974	ENSG00000186160	1	47533160	47583991	protein_coding
CYP4A22	284541	ENSG00000162365	1	47603107	47615413	protein_coding
PDZK1IP1	10158	ENSG00000162366	1	47649265	47656716	protein_coding
TAL1	6886	ENSG00000162367	1	47681962	47697892	protein_coding
STIL	6491	ENSG00000123473	1	47715811	47779819	protein_coding
CMPK1	51727	ENSG00000162368	1	47799469	47844511	protein_coding
FOXE3	2301	ENSG00000186790	1	47881744	47883723	protein_coding
FOXD2	2306	ENSG00000186564	1	47901689	47906363	protein_coding
TRABD2B	388630	ENSG00000269113	1	48226200	48462567	protein_coding
SLC5A9	200010	ENSG00000117834	1	48688357	48714316	protein_coding
SPATA6	54558	ENSG00000132122	1	48761044	48937845	protein_coding
AGBL4	84871	ENSG00000186094	1	48998527	50489585	protein_coding
BEND5	79656	ENSG00000162373	1	49193195	49242641	protein_coding
ELAVL4	1996	ENSG00000162374	1	50513686	50669458	protein_coding
DMRTA2	63950	ENSG00000142700	1	50883222	50889172	protein_coding
FAF1	11124	ENSG00000185104	1	50905150	51425935	protein_coding
CDKN2C	1031	ENSG00000123080	1	51426417	51440305	protein_coding
MIR4421	100616189	ENSG00000265538	1	51525509	51525577	miRNA
C1orf185	284546	ENSG00000204006	1	51567906	51613752	protein_coding
RNF11	26994	ENSG00000123091	1	51701943	51739127	protein_coding
TTC39A	22996	ENSG00000085831	1	51752930	51810788	protein_coding
EPS15	2060	ENSG00000085832	1	51819935	51985000	protein_coding
OSBPL9	114883	ENSG00000117859	1	52042851	52254889	protein_coding
MIR761	100313892	ENSG00000212076	1	52302013	52302082	miRNA
RAB3B	5865	ENSG00000169213	1	52373628	52456436	protein_coding
TXNDC12	51060	ENSG00000117862	1	52485803	52521843	protein_coding
KTI12	112970	ENSG00000198841	1	52497775	52499488	protein_coding
BTF3L4	91408	ENSG00000134717	1	52521797	52556388	protein_coding
ZFYVE9	9372	ENSG00000157077	1	52608046	52812358	protein_coding
CC2D1B	200014	ENSG00000154222	1	52811395	52831865	protein_coding
ORC1	4998	ENSG00000085840	1	52838501	52870131	protein_coding
PRPF38A	84950	ENSG00000134748	1	52870236	52886511	protein_coding
GPX7	2882	ENSG00000116157	1	53068044	53074723	protein_coding
COA7	65260	ENSG00000162377	1	53152508	53164038	protein_coding
ZYG11B	79699	ENSG00000162378	1	53192126	53293014	protein_coding
ZYG11A	440590	ENSG00000203995	1	53308183	53360670	protein_coding
ECHDC2	55268	ENSG00000121310	1	53361656	53392884	protein_coding
SCP2	6342	ENSG00000116171	1	53392901	53517375	protein_coding
PODN	127435	ENSG00000174348	1	53527854	53551174	protein_coding
SLC1A7	6512	ENSG00000162383	1	53552855	53608289	protein_coding
CPT2	1376	ENSG00000157184	1	53662101	53679869	protein_coding
C1orf123	54987	ENSG00000162384	1	53679771	53686289	protein_coding
MAGOH	4116	ENSG00000162385	1	53692564	53704282	protein_coding
LRP8	7804	ENSG00000157193	1	53711217	53793742	protein_coding
DMRTB1	63948	ENSG00000143006	1	53925072	53933161	protein_coding
GLIS1	148979	ENSG00000174332	1	53971910	54199877	protein_coding
NDC1	55706	ENSG00000058804	1	54231133	54304533	protein_coding
YIPF1	54432	ENSG00000058799	1	54317392	54356407	protein_coding
DIO1	1733	ENSG00000211452	1	54356912	54376759	protein_coding
HSPB11	51668	ENSG00000081870	1	54382247	54411602	protein_coding
LRRC42	115353	ENSG00000116212	1	54411750	54433841	protein_coding
LDLRAD1	388633	ENSG00000203985	1	54474412	54483856	protein_coding
